"ID","CL","Evaluation","block","trial_block","Errors","RT_Raw","cER","oER","Errors_cw","cER_cw","oER_cw","RT_cw","CL_evaluation","Mental","Temporal","Performance","Effort","Frustration","Eustress","Distress","NASA_TLX","Eustress_cw","Distress_cw","NASA_TLX_cw","Mental_cw","Temporal_cw","Performance_cw","Effort_cw","Frustration_cw","ratio"
727655,"low","0","2",0,0,446,0,0,-1.45833333333333,-1.08333333333333,-0.375,-122.875,"low_0",4,2,5,5,4,3.4,1.4,3.6,1.3,-0.85,-0.6,-0.75,-0.5,1.5,0,-0.25,2.42857142857143
729105,"low","0","2",0,0,751,0,0,-0.625,-0.541666666666667,-0.0833333333333333,-229.791666666667,"low_0",5,4,7,4,2,5,1,3.2,0.5,-0.7,-1.45,-1,-1,0.75,-2,-2.5,5
765713,"low","0","2",0,0,434,0,0,-0.208333333333333,-0.208333333333333,0,-221.666666666667,"low_0",5,7,5,6,3,4.2,1.4,4.8,-0.4,0.05,0.2,-1.25,0.5,-1,-0.5,1.25,3
785962,"low","0","2",0,0,549,0,0,-0.958333333333333,-0.958333333333333,0,-214.666666666667,"low_0",4,5,5,4,3,3.2,1.8,3.8,0.7,-1.25,-1.25,-1,-0.5,1.5,-0.75,-2.5,1.77777777777778
792672,"low","0","2",0,0,644,0,0,-1.58333333333333,-1.54166666666667,-0.0416666666666667,-89.2083333333334,"low_0",3,3,6,3,1,1.6,1.2,2.4,-0.55,-1.2,-1.5,-0.75,-0.25,2.5,-1.75,-2.25,1.33333333333333
837706,"low","0","2",0,0,393,0,0,-1.625,-1.625,0,-143.958333333333,"low_0",4,5,5,4,2,4,2.2,3.6,1.6,-1.1,-1.6,-1.5,-0.5,1.75,-1.25,-3,1.81818181818182
848371,"low","0","2",0,0,414,0,0,-0.25,-0.25,0,-73.2083333333333,"low_0",5,3,5,6,1,3.8,1.2,3.6,-0.1,0.1,0.25,0,0.5,-0.5,0.5,-0.25,3.16666666666667
878863,"low","0","2",0,0,571,0,0,-1.54166666666667,-1.5,-0.0416666666666667,-162.583333333333,"low_0",5,5,3,3,6,1.4,2.8,4.8,-0.15,0,-0.45,-0.75,0,0.5,-1,0,0.5
894278,"low","0","2",0,0,529,0,0,-1.58333333333333,-1.58333333333333,0,-66.7916666666666,"low_0",4,4,5,4,4,3.2,2.4,3.8,0.3,-0.6,-1,-1.25,-0.75,1.25,-1,-0.75,1.33333333333333
905693,"low","0","2",0,1,640,1,0,-0.125,-0.0833333333333333,-0.0416666666666667,-61.625,"low_0",4,3,2,4,5,1.4,3.6,4.4,-0.2,-0.2,-0.65,-1,-1.25,0.25,-0.5,-0.25,0.388888888888889
908702,"low","0","2",0,0,627,0,0,-1.41666666666667,-1.25,-0.166666666666667,-313.583333333333,"low_0",4,4,6,4,2,4.4,2.2,3.2,1.3,-0.55,-1.5,-1.25,-0.75,2,-1.25,-2.25,2
93756,"low","0","2",0,1,443,1,0,-0.416666666666667,-0.416666666666667,0,-12.3333333333333,"low_0",6,5,5,6,3,3.8,1.6,4.6,0.55,-1.15,-0.45,0.5,0.25,1.5,0.25,-1.75,2.375
957176,"low","0","2",0,0,634,0,0,-1.16666666666667,-1,-0.166666666666667,-87.9166666666666,"low_0",3,4,6,3,3,4,1.2,3,1.4,-1.65,-1.55,-1.75,-1,1.75,-1.75,-1.5,3.33333333333333
977604,"low","0","2",0,1,555,1,0,-1.125,-0.958333333333333,-0.166666666666667,-173.833333333333,"low_0",5,5,4,5,5,2.6,2.8,4.8,0.15,-0.75,-0.8,-0.75,-0.5,1.5,-0.5,-0.75,0.928571428571429
990692,"low","0","2",0,0,473,0,0,-1.29166666666667,-1.25,-0.0416666666666667,-199.583333333333,"low_0",6,5,6,5,4,3.8,1.4,4.4,0.15,-0.5,-0.4,0,-0.5,1,-0.5,0,2.71428571428571
7410,"high","1","2",0,3,732,3,0,1.5,1.54166666666667,-0.0416666666666667,-46.125,"high_1",3,2,4,4,2,3.4,1.2,3,0.15,-0.05,0,-0.25,-0.25,0,0.5,0,2.83333333333333
17709,"high","1","2",0,3,528,3,0,1.5,1.5,0,14.5416666666666,"high_1",7,6,4,7,5,2.6,3.2,5.8,-0.9,1.2,1.15,1,1.5,-0.75,1.5,1,0.8125
17824,"high","1","2",0,1,576,1,0,-0.166666666666667,-0.125,-0.0416666666666667,-30.1666666666666,"high_1",5,4,4,6,4,4,1.8,4.6,0.35,-0.5,-0.3,0,-0.75,0,0,-0.75,2.22222222222222
40122,"high","1","2",0,2,616,2,0,0.0416666666666667,0.25,-0.208333333333333,-40.0416666666666,"high_1",5,5,3,5,6,3.2,2.8,5.2,0.3,0.15,0.7,0.75,1.5,0,0.5,0.75,1.14285714285714
40710,"high","1","2",0,0,560,0,0,-0.625,-0.625,0,-45.0416666666666,"high_1",5,5,6,5,3,4.4,2,4,0.55,-0.3,0.05,0.5,0,0.5,1.25,-1,2.2
47751,"high","1","2",0,4,627,2,2,1.41666666666667,0.458333333333333,0.958333333333333,81,"high_1",6,6,4,6,3,3.2,1.2,5,-0.15,-0.1,0.15,0.25,0.25,0.5,0.25,0.5,2.66666666666667
82208,"high","1","2",0,1,833,1,0,-0.291666666666667,-0.208333333333333,-0.0833333333333333,-14.2083333333334,"high_1",7,5,3,6,6,3.4,3,5.8,0.25,0.6,0.6,1.25,0,-0.75,0.75,0.25,1.13333333333333
94065,"high","1","2",0,0,871,0,0,-0.541666666666667,-0.541666666666667,0,20.625,"high_1",4,5,3,4,5,2,3.4,4.6,-0.3,0.65,0.9,0,1.5,-1.75,0,1.25,0.588235294117647
95172,"high","1","2",0,3,614,3,0,1.58333333333333,1.58333333333333,0,-24.5,"high_1",5,4,3,5,5,3.6,2,4.8,0.1,0.25,1.1,1.5,0.5,-1.75,0.5,1.25,1.8
121650,"high","1","2",0,3,708,3,0,1.04166666666667,1.16666666666667,-0.125,59.7916666666666,"high_1",4,6,3,5,6,2.6,2.4,5.2,-0.35,0.4,0.5,-1,0.75,-0.75,0.25,1.75,1.08333333333333
153432,"high","1","2",0,0,436,0,0,-0.833333333333333,-0.833333333333333,0,-30.6666666666667,"high_1",6,4,6,6,5,4.4,2.4,4.6,0.2,-0.2,0.55,0.5,0.75,0.25,1,0.75,1.83333333333333
179038,"high","1","2",0,0,802,0,0,-1,-1,0,-92.3333333333334,"high_1",7,6,5,6,6,3,2.8,5.6,0.1,0.35,0.4,1,0,-0.5,0,0.5,1.07142857142857
234510,"high","1","2",0,1,582,1,0,0.208333333333333,0.208333333333333,0,-210.708333333333,"high_1",5,6,5,5,5,3.6,2.6,4.8,-0.3,0.7,0.85,0.5,1.25,-0.75,-0.25,2,1.38461538461538
236546,"high","1","2",0,0,473,0,0,-0.5,-0.458333333333333,-0.0416666666666667,-78.0833333333334,"high_1",6,5,5,6,5,3.4,1.6,5,-0.35,-0.2,0.65,0.5,0.5,-0.5,0.25,1.5,2.125
246614,"high","1","2",0,0,606,0,0,-0.833333333333333,-0.791666666666667,-0.0416666666666667,-146.166666666667,"high_1",6,4,4,6,5,3,2,5,0.35,-0.2,0,0.5,-0.75,0.25,0.25,0.25,1.5
336869,"high","1","2",0,1,486,1,0,0.625,0.625,0,-4.58333333333331,"high_1",6,4,6,6,2,2.8,1.2,4,0.05,-0.15,0.1,0.5,0,-0.25,0,-0.25,2.33333333333333
380897,"high","1","2",0,1,487,1,0,0.291666666666667,0.291666666666667,0,-141.791666666667,"high_1",6,5,6,6,6,5,3.2,5,0.3,-0.05,0.65,1,0.25,0.25,1,1.25,1.5625
425829,"high","1","2",0,1,806,1,0,0.25,0.333333333333333,-0.0833333333333333,74.8333333333334,"high_1",6,6,5,6,2,2.6,1.4,4.6,0.15,0.15,0.8,0.25,2.25,-0.5,0.75,0.25,1.85714285714286
440557,"high","1","2",0,1,513,1,0,-0.208333333333333,-0.208333333333333,0,-35.0416666666666,"high_1",5,5,2,3,4,2.8,2.2,4.6,-0.9,0.8,0.75,0.5,0.25,-2.25,0,0.75,1.27272727272727
465464,"high","1","2",0,0,581,0,0,-0.791666666666667,-0.791666666666667,0,-17.25,"high_1",6,5,5,7,2,3.6,1.6,4.6,0,0.1,0.55,1,0,-0.75,0.75,0.25,2.25
491926,"high","1","2",0,1,528,1,0,-0.0416666666666667,-0.0416666666666667,0,-88.9583333333334,"high_1",5,6,2,7,2,1.8,1.8,5.2,-0.3,0.1,0.7,0.5,0.5,-1.25,1.25,0,1
511327,"high","1","2",0,2,658,2,0,0.708333333333333,0.75,-0.0416666666666667,-38.375,"high_1",5,3,4,4,2,1.2,1.2,3.6,-0.35,-0.3,-0.6,0,-1.25,-0.25,-0.75,-1.25,1
588210,"high","1","2",0,1,536,1,0,-0.208333333333333,-0.208333333333333,0,-64.2916666666666,"high_1",7,5,3,4,5,3.4,1.8,5.2,-0.45,0.2,1.3,1.25,2.25,-2.25,-0.75,1.5,1.88888888888889
620017,"high","1","2",0,0,841,0,0,-0.583333333333333,-0.583333333333333,0,70.0416666666666,"high_1",5,5,3,4,6,3.8,3.8,5,0.3,1.05,1.1,1,1.5,-1.25,0,1.75,1
648090,"high","1","2",0,1,681,1,0,-0.541666666666667,-0.541666666666667,0,-17.3333333333334,"high_1",6,6,3,6,6,2.4,4,5.8,-0.6,0.5,1.4,1.75,0.5,-1.25,1.75,1.75,0.6
69369,"high","1","2",0,2,778,2,0,1.04166666666667,1.04166666666667,0,-57.125,"high_1",5,3,2,5,5,2.2,3,4.8,-0.8,0.5,0.65,0.75,-0.5,-1.75,1,0.25,0.733333333333333
695008,"high","1","2",0,1,467,1,0,-0.416666666666667,-0.375,-0.0416666666666667,-63.6666666666666,"high_1",5,5,6,5,5,2.6,3.6,4.4,0.45,0.05,-0.8,-0.25,-0.5,2.25,-0.5,-0.5,0.722222222222222
719844,"high","1","2",0,0,456,0,0,-0.958333333333333,-0.958333333333333,0,-46.875,"high_1",5,6,4,5,3,3.4,2.2,4.6,0.3,0.15,0.05,0.5,1,1,0.5,-0.75,1.54545454545455
727655,"high","1","2",0,2,596,2,0,0.541666666666667,0.916666666666667,-0.375,27.125,"high_1",5,4,3,5,5,1.4,2.6,4.8,-0.7,0.35,0.6,0.25,1.5,-0.5,0,0.75,0.538461538461538
729105,"high","1","2",0,1,826,1,0,0.375,0.458333333333333,-0.0833333333333333,-154.791666666667,"high_1",7,5,6,7,6,4.2,2.2,5.4,-0.3,0.5,0.75,1,0,-0.25,1,1.5,1.90909090909091
765713,"high","1","2",0,0,524,0,0,-0.208333333333333,-0.208333333333333,0,-131.666666666667,"high_1",7,7,7,7,2,4.8,1.6,4.8,0.2,0.25,0.2,0.75,0.5,1,0.5,0.25,3
785962,"high","1","2",0,2,749,2,0,1.04166666666667,1.04166666666667,0,-14.6666666666666,"high_1",6,6,2,6,7,2.2,4.2,6.2,-0.3,1.15,1.15,1,0.5,-1.5,1.25,1.5,0.523809523809524
792672,"high","1","2",0,3,692,3,0,1.41666666666667,1.45833333333333,-0.0416666666666667,-41.2083333333334,"high_1",4,2,2,6,2,2.8,2,4,0.65,-0.4,0.1,0.25,-1.25,-1.5,1.25,-1.25,1.4
837706,"high","1","2",0,4,512,4,0,2.375,2.375,0,-24.9583333333334,"high_1",6,6,2,6,7,1.2,4.4,6.2,-1.2,1.1,1,0.5,0.5,-1.25,0.75,2,0.272727272727273
848371,"high","1","2",0,0,433,0,0,-0.25,-0.25,0,-54.2083333333333,"high_1",5,3,6,6,1,4,1,3.4,0.1,-0.1,0.05,0,0.5,0.5,0.5,-0.25,4
878863,"high","1","2",0,3,825,3,0,1.45833333333333,1.5,-0.0416666666666667,91.4166666666666,"high_1",6,5,2,4,6,1.8,3.2,5.4,0.25,0.4,0.15,0.25,0,-0.5,0,0,0.5625
894278,"high","1","2",0,4,530,4,0,2.41666666666667,2.41666666666667,0,-65.7916666666666,"high_1",6,5,3,5,5,2.6,3,5.2,-0.3,0,0.4,0.75,0.25,-0.75,0,0.25,0.866666666666667
905693,"high","1","2",0,1,675,1,0,-0.125,-0.0833333333333333,-0.0416666666666667,-26.625,"high_1",6,5,1,5,7,1.2,4,6,-0.4,0.2,0.95,1,0.75,-0.75,0.5,1.75,0.3
908702,"high","1","2",0,2,874,2,0,0.583333333333333,0.75,-0.166666666666667,-66.5833333333334,"high_1",6,6,2,6,6,2,3.6,6,-1.1,0.85,1.3,0.75,1.25,-2,0.75,1.75,0.555555555555556
93756,"high","1","2",0,3,421,3,0,1.58333333333333,1.58333333333333,0,-34.3333333333333,"high_1",6,6,2,6,6,2.4,4.2,6,-0.85,1.45,0.95,0.5,1.25,-1.5,0.25,1.25,0.571428571428571
957176,"high","1","2",0,0,632,0,0,-1.16666666666667,-1,-0.166666666666667,-89.9166666666666,"high_1",6,5,4,5,6,2.2,4,5.2,-0.4,1.15,0.65,1.25,0,-0.25,0.25,1.5,0.55
977604,"high","1","2",0,4,689,4,0,1.875,2.04166666666667,-0.166666666666667,-39.8333333333334,"high_1",7,6,1,7,7,2.2,4.2,6.8,-0.25,0.65,1.2,1.25,0.5,-1.5,1.5,1.25,0.523809523809524
990692,"high","1","2",0,2,713,2,0,0.708333333333333,0.75,-0.0416666666666667,40.4166666666666,"high_1",6,5,5,6,3,4.2,1.8,4.6,0.55,-0.1,-0.2,0,-0.5,0,0.5,-1,2.33333333333333
7410,"low","1","2",0,0,597,0,0,-1.5,-1.45833333333333,-0.0416666666666667,-181.125,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
17709,"low","1","2",0,0,436,0,0,-1.5,-1.5,0,-77.4583333333334,"low_1",6,4,6,5,5,4,1.8,4.4,0.5,-0.2,-0.25,0,-0.5,1.25,-0.5,1,2.22222222222222
17824,"low","1","2",0,0,541,0,0,-1.16666666666667,-1.125,-0.0416666666666667,-65.1666666666666,"low_1",6,5,4,6,5,3.6,2.6,5.2,-0.05,0.3,0.3,1,0.25,0,0,0.25,1.38461538461538
40122,"low","1","2",0,1,717,1,0,-0.958333333333333,-0.75,-0.208333333333333,60.9583333333334,"low_1",3,3,5,5,5,3.2,3,3.8,0.3,0.35,-0.7,-1.25,-0.5,2,0.5,-0.25,1.06666666666667
40710,"low","1","2",0,1,533,1,0,0.375,0.375,0,-72.0416666666666,"low_1",3,5,6,3,4,3.8,2.2,3.4,-0.05,-0.1,-0.55,-1.5,0,0.5,-0.75,0,1.72727272727273
47751,"low","1","2",0,4,486,1,3,1.41666666666667,-0.541666666666667,1.95833333333333,-60,"low_1",6,6,3,6,5,3.4,1.8,5.6,0.05,0.5,0.75,0.25,0.25,-0.5,0.25,2.5,1.88888888888889
82208,"low","1","2",0,0,544,0,0,-1.29166666666667,-1.20833333333333,-0.0833333333333333,-303.208333333333,"low_1",5,5,6,6,6,4,2.4,4.8,0.85,0,-0.4,-0.75,0,2.25,0.75,0.25,1.66666666666667
94065,"low","1","2",0,0,724,0,0,-0.541666666666667,-0.541666666666667,0,-126.375,"low_1",3,3,5,3,4,2,2.4,3.2,-0.3,-0.35,-0.5,-1,-0.5,0.25,-1,0.25,0.833333333333333
95172,"low","1","2",0,0,462,0,0,-1.41666666666667,-1.41666666666667,0,-176.5,"low_1",2,2,6,3,2,3.8,1.2,2.2,0.3,-0.55,-1.5,-1.5,-1.5,1.25,-1.5,-1.75,3.16666666666667
121650,"low","1","2",0,2,616,2,0,0.0416666666666667,0.166666666666667,-0.125,-32.2083333333334,"low_1",6,5,3,4,5,2.6,2.4,5,-0.35,0.4,0.3,1,-0.25,-0.75,-0.75,0.75,1.08333333333333
153432,"low","1","2",0,0,487,0,0,-0.833333333333333,-0.833333333333333,0,20.3333333333333,"low_1",4,2,6,4,3,4.6,1.4,3,0.4,-1.2,-1.05,-1.5,-1.25,0.25,-1,-1.25,3.28571428571429
179038,"low","1","2",0,0,563,0,0,-1,-1,0,-331.333333333333,"low_1",6,6,7,7,6,3.8,3,5.2,0.9,0.55,0,0,0,1.5,1,0.5,1.26666666666667
234510,"low","1","2",0,0,635,0,0,-0.791666666666667,-0.791666666666667,0,-157.708333333333,"low_1",3,3,6,5,2,4,1.8,3,0.1,-0.1,-0.95,-1.5,-1.75,0.25,-0.25,-1,2.22222222222222
236546,"low","1","2",0,0,455,0,0,-0.5,-0.458333333333333,-0.0416666666666667,-96.0833333333334,"low_1",6,3,6,6,4,4.2,1.8,4.2,0.45,0,-0.15,0.5,-1.5,0.5,0.25,0.5,2.33333333333333
246614,"low","1","2",0,0,507,0,0,-0.833333333333333,-0.791666666666667,-0.0416666666666667,-245.166666666667,"low_1",5,5,6,6,5,2.6,2.6,4.6,-0.05,0.4,-0.4,-0.5,0.25,2.25,0.25,0.25,1
336869,"low","1","2",0,0,390,0,0,-0.375,-0.375,0,-100.583333333333,"low_1",5,4,6,6,2,2.8,1,3.8,0.05,-0.35,-0.1,-0.5,0,-0.25,0,-0.25,2.8
380897,"low","1","2",0,0,477,0,0,-0.708333333333333,-0.708333333333333,0,-151.791666666667,"low_1",5,6,5,6,6,4.6,4.4,5.2,-0.1,1.15,0.85,0,1.25,-0.75,1,1.25,1.04545454545455
425829,"low","1","2",0,1,638,1,0,0.25,0.333333333333333,-0.0833333333333333,-93.1666666666666,"low_1",5,2,6,5,2,2.4,1.2,3.2,-0.05,-0.05,-0.6,-0.75,-1.75,0.5,-0.25,0.25,2
440557,"low","1","2",0,0,447,0,0,-1.20833333333333,-1.20833333333333,0,-101.041666666667,"low_1",5,4,5,3,4,4.2,1.2,3.8,0.5,-0.2,-0.05,0.5,-0.75,0.75,0,0.75,3.5
465464,"low","1","2",0,0,494,0,0,-0.791666666666667,-0.791666666666667,0,-104.25,"low_1",5,4,6,6,2,3.6,1.4,3.8,0,-0.1,-0.25,0,-1,0.25,-0.25,0.25,2.57142857142857
491926,"low","1","2",0,0,517,0,0,-1.04166666666667,-1.04166666666667,0,-99.9583333333334,"low_1",5,6,4,6,1,2.4,1.6,4.4,0.3,-0.1,-0.1,0.5,0.5,0.75,0.25,-1,1.5
511327,"low","1","2",0,0,514,0,0,-1.29166666666667,-1.25,-0.0416666666666667,-182.375,"low_1",5,5,4,5,3,1.4,1.8,4.4,-0.15,0.3,0.2,0,0.75,-0.25,0.25,-0.25,0.777777777777778
588210,"low","1","2",0,0,474,0,0,-1.20833333333333,-1.20833333333333,0,-126.291666666667,"low_1",4,2,6,5,2,4,1.2,3,0.15,-0.4,-0.9,-1.75,-0.75,0.75,0.25,-1.5,3.33333333333333
620017,"low","1","2",0,0,568,0,0,-0.583333333333333,-0.583333333333333,0,-202.958333333333,"low_1",3,4,4,4,5,3.4,2.6,4,-0.1,-0.15,0.1,-1,0.5,-0.25,0,0.75,1.30769230769231
648090,"low","1","2",0,0,618,0,0,-1.54166666666667,-1.54166666666667,0,-80.3333333333334,"low_1",4,5,5,4,4,2.8,3.6,4,-0.2,0.1,-0.4,-0.25,-0.5,0.75,-0.25,-0.25,0.777777777777778
69369,"low","1","2",0,0,854,0,0,-0.958333333333333,-0.958333333333333,0,18.875,"low_1",4,4,5,4,5,3.6,2.2,4,0.6,-0.3,-0.15,-0.25,0.5,1.25,0,0.25,1.63636363636364
695008,"low","1","2",0,0,453,0,0,-1.41666666666667,-1.375,-0.0416666666666667,-77.6666666666666,"low_1",6,6,2,7,6,1.8,4.2,6.2,-0.35,0.65,1,0.75,0.5,-1.75,1.5,0.5,0.428571428571429
719844,"low","1","2",0,0,439,0,0,-0.958333333333333,-0.958333333333333,0,-63.875,"low_1",5,4,3,4,4,2.8,2.2,4.4,-0.3,0.15,-0.15,0.5,-1,0,-0.5,0.25,1.27272727272727
727655,"low","1","2",0,0,457,0,0,-1.45833333333333,-1.08333333333333,-0.375,-111.875,"low_1",5,2,4,5,4,2,2.2,4,-0.1,-0.05,-0.2,0.25,-0.5,0.5,0,-0.25,0.909090909090909
729105,"low","1","2",0,0,612,0,0,-0.625,-0.541666666666667,-0.0833333333333333,-368.791666666667,"low_1",6,5,7,7,5,4.2,2.2,4.8,-0.3,0.5,0.15,0,0,0.75,1,0.5,1.90909090909091
765713,"low","1","2",0,0,438,0,0,-0.208333333333333,-0.208333333333333,0,-217.666666666667,"low_1",6,7,7,7,1,5,1.2,4.4,0.4,-0.15,-0.2,-0.25,0.5,1,0.5,-0.75,4.16666666666667
785962,"low","1","2",0,0,646,0,0,-0.958333333333333,-0.958333333333333,0,-117.666666666667,"low_1",5,5,5,3,6,2.2,2.8,4.4,-0.3,-0.25,-0.65,0,-0.5,1.5,-1.75,0.5,0.785714285714286
792672,"low","1","2",0,2,799,2,0,0.416666666666667,0.458333333333333,-0.0416666666666667,65.7916666666666,"low_1",3,5,3,6,7,2.6,3.4,5.2,0.45,1,1.3,-0.75,1.75,-0.5,1.25,3.75,0.764705882352941
837706,"low","1","2",0,0,432,0,0,-1.625,-1.625,0,-104.958333333333,"low_1",6,5,3,6,6,2.4,4,5.6,0,0.7,0.4,0.5,-0.5,-0.25,0.75,1,0.6
848371,"low","1","2",0,0,456,0,0,-0.25,-0.25,0,-31.2083333333333,"low_1",5,2,6,5,2,4,1,3.2,0.1,-0.1,-0.15,0,-0.5,0.5,-0.5,0.75,4
878863,"low","1","2",0,3,793,2,1,1.45833333333333,0.5,0.958333333333333,59.4166666666666,"low_1",6,5,2,4,7,1.4,2.6,5.6,-0.15,-0.2,0.35,0.25,0,-0.5,0,1,0.538461538461538
894278,"low","1","2",0,0,468,0,0,-1.58333333333333,-1.58333333333333,0,-127.791666666667,"low_1",5,5,3,6,5,2.6,3.2,5.2,-0.3,0.2,0.4,-0.25,0.25,-0.75,1,0.25,0.8125
905693,"low","1","2",0,0,530,0,0,-1.125,-1.08333333333333,-0.0416666666666667,-171.625,"low_1",5,3,2,4,6,2,3.6,4.8,0.4,-0.2,-0.25,0,-1.25,0.25,-0.5,0.75,0.555555555555556
908702,"low","1","2",0,2,833,2,0,0.583333333333333,0.75,-0.166666666666667,-107.583333333333,"low_1",5,4,6,6,4,3.6,2,4.2,0.5,-0.75,-0.5,-0.25,-0.75,2,0.75,-0.25,1.8
93756,"low","1","2",0,0,448,0,0,-1.41666666666667,-1.41666666666667,0,-7.33333333333331,"low_1",4,4,5,5,5,3.8,2,4.2,0.55,-0.75,-0.85,-1.5,-0.75,1.5,-0.75,0.25,1.9
957176,"low","1","2",0,0,544,0,0,-1.16666666666667,-1,-0.166666666666667,-177.916666666667,"low_1",5,5,4,5,4,2,3.6,4.6,-0.6,0.75,0.05,0.25,0,-0.25,0.25,-0.5,0.555555555555556
977604,"low","1","2",0,0,762,0,0,-2.125,-1.95833333333333,-0.166666666666667,33.1666666666666,"low_1",6,5,4,4,6,2.8,4.2,5,0.35,0.65,-0.6,0.25,-0.5,1.5,-1.5,0.25,0.666666666666667
990692,"low","1","2",0,0,446,0,0,-1.29166666666667,-1.25,-0.0416666666666667,-226.583333333333,"low_1",6,6,5,5,5,3,2.8,5,-0.65,0.9,0.2,0,0.5,0,-0.5,1,1.07142857142857
7410,"high","0","1",1,0,885,0,0,-1.5,-1.45833333333333,-0.0416666666666667,106.875,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
17709,"high","0","1",1,2,658,2,0,0.5,0.5,0,144.541666666667,"high_0",6,5,4,6,4,3.4,2,5,-0.1,0,0.35,0,0.5,-0.75,0.5,0,1.7
17824,"high","0","1",1,0,546,0,0,-1.16666666666667,-1.125,-0.0416666666666667,-60.1666666666666,"high_0",5,5,5,5,5,3.2,2.2,4.6,-0.45,-0.1,-0.3,0,0.25,1,-1,0.25,1.45454545454545
40122,"high","0","1",1,3,746,3,0,1.04166666666667,1.25,-0.208333333333333,89.9583333333334,"high_0",5,3,2,5,5,2.4,2,4.8,-0.5,-0.65,0.3,0.75,-0.5,-1,0.5,-0.25,1.2
40710,"high","0","1",1,1,714,1,0,0.375,0.375,0,108.958333333333,"high_0",5,5,4,5,5,3.4,2.4,4.8,-0.45,0.1,0.85,0.5,0,-1.5,1.25,1,1.41666666666667
47751,"high","0","1",1,4,580,1,3,1.41666666666667,-0.541666666666667,1.95833333333333,34,"high_0",6,6,3,6,1,3.4,1.2,4.8,0.05,-0.1,-0.05,0.25,0.25,-0.5,0.25,-1.5,2.83333333333333
82208,"high","0","1",1,2,961,2,0,0.708333333333333,0.791666666666667,-0.0833333333333333,113.791666666667,"high_0",6,5,2,4,6,2,2.2,5.4,-1.15,-0.2,0.2,0.25,0,-1.75,-1.25,0.25,0.909090909090909
94065,"high","0","1",1,2,896,2,0,1.45833333333333,1.45833333333333,0,45.625,"high_0",5,3,5,5,3,2.4,2.6,3.8,0.1,-0.15,0.1,1,-0.5,0.25,1,-0.75,0.923076923076923
95172,"high","0","1",1,2,785,2,0,0.583333333333333,0.583333333333333,0,146.5,"high_0",4,5,4,6,5,3,2.4,4.8,-0.5,0.65,1.1,0.5,1.5,-0.75,1.5,1.25,1.25
121650,"high","0","1",1,2,616,2,0,0.0416666666666667,0.166666666666667,-0.125,-32.2083333333334,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
153432,"high","0","1",1,1,431,1,0,0.166666666666667,0.166666666666667,0,-35.6666666666667,"high_0",6,4,6,5,4,4,3,4.2,-0.2,0.4,0.15,0.5,0.75,0.25,0,-0.25,1.33333333333333
179038,"high","0","1",1,1,969,1,0,0,0,0,74.6666666666666,"high_0",6,6,4,6,5,2.2,2.2,5.4,-0.7,-0.25,0.2,0,0,-1.5,0,-0.5,1
234510,"high","0","1",1,0,953,0,0,-0.791666666666667,-0.791666666666667,0,160.291666666667,"high_0",6,5,6,7,3,4,1.4,4.6,0.1,-0.5,0.65,1.5,0.25,0.25,1.75,0,2.85714285714286
236546,"high","0","1",1,0,558,0,0,-0.5,-0.458333333333333,-0.0416666666666667,6.91666666666663,"high_0",5,6,5,6,2,3.4,2,4.4,-0.35,0.2,0.05,-0.5,1.5,-0.5,0.25,-1.5,1.7
246614,"high","0","1",1,2,1114,2,0,1.16666666666667,1.20833333333333,-0.0416666666666667,361.833333333333,"high_0",6,5,2,6,5,2.4,2.4,5.6,-0.25,0.2,0.6,0.5,0.25,-1.75,0.25,0.25,1
336869,"high","0","1",1,0,837,0,0,-0.375,-0.375,0,346.416666666667,"high_0",6,4,6,6,3,2.6,1.6,4.2,-0.15,0.25,0.3,0.5,0,-0.25,0,0.75,1.625
380897,"high","0","1",1,2,913,2,0,1.29166666666667,1.29166666666667,0,284.208333333333,"high_0",5,5,6,5,5,5,3.2,4.4,0.3,-0.05,0.05,0,0.25,0.25,0,0.25,1.5625
425829,"high","0","1",1,1,844,1,0,0.25,0.333333333333333,-0.0833333333333333,112.833333333333,"high_0",6,5,4,5,2,2.2,1.4,4.4,-0.25,0.15,0.6,0.25,1.25,-1.5,-0.25,0.25,1.57142857142857
440557,"high","0","1",1,3,711,3,0,1.79166666666667,1.79166666666667,0,162.958333333333,"high_0",4,5,4,3,3,3,1.2,3.8,-0.7,-0.2,-0.05,-0.5,0.25,-0.25,0,-0.25,2.5
465464,"high","0","1",1,1,784,1,0,0.208333333333333,0.208333333333333,0,185.75,"high_0",5,6,5,6,2,3.4,1.8,4.4,-0.2,0.3,0.35,0,1,-0.75,-0.25,0.25,1.88888888888889
491926,"high","0","1",1,1,694,1,0,-0.0416666666666667,-0.0416666666666667,0,77.0416666666666,"high_0",4,5,2,6,3,2,2,4.8,-0.1,0.3,0.3,-0.5,-0.5,-1.25,0.25,1,1
511327,"high","0","1",1,2,1011,2,0,0.708333333333333,0.75,-0.0416666666666667,314.625,"high_0",5,5,4,4,3,1.6,1.4,4.2,0.05,-0.1,0,0,0.75,-0.25,-0.75,-0.25,1.14285714285714
