"ID","Target","Errors","cER","oER","RT_Raw","session","Trial","phase","Evaluation","CL","block","trial_block","CL_evaluation","Mental","Temporal","Performance","Effort","Frustration","Eustress","Distress","NASA_TLX","Eustress_cw","Distress_cw","NASA_TLX_cw","Mental_cw","Temporal_cw","Performance_cw","Effort_cw","Frustration_cw","ratio"
95172,"1",1,1,0,405,"STRESS_3n_b2",26,"experiment","1","high","2",2,"high_1",5,4,3,5,5,3.6,2,4.8,0.1,0.25,1.1,1.5,0.5,-1.75,0.5,1.25,1.8
95172,"0",0,0,0,856,"STRESS_3n_b2",27,"experiment","1","high","2",2,"high_1",5,4,3,5,5,3.6,2,4.8,0.1,0.25,1.1,1.5,0.5,-1.75,0.5,1.25,1.8
95172,"0",0,0,0,718,"STRESS_3n_b2",28,"experiment","1","high","2",2,"high_1",5,4,3,5,5,3.6,2,4.8,0.1,0.25,1.1,1.5,0.5,-1.75,0.5,1.25,1.8
95172,"0",0,0,0,836,"STRESS_3n_b2",29,"experiment","1","high","2",2,"high_1",5,4,3,5,5,3.6,2,4.8,0.1,0.25,1.1,1.5,0.5,-1.75,0.5,1.25,1.8
95172,"1",1,1,0,939,"STRESS_3n_b2",30,"experiment","1","high","2",2,"high_1",5,4,3,5,5,3.6,2,4.8,0.1,0.25,1.1,1.5,0.5,-1.75,0.5,1.25,1.8
95172,"0",0,0,0,1014,"STRESS_3n_b2",31,"experiment","1","high","2",2,"high_1",5,4,3,5,5,3.6,2,4.8,0.1,0.25,1.1,1.5,0.5,-1.75,0.5,1.25,1.8
95172,"0",0,0,0,720,"STRESS_3n_b2",32,"experiment","1","high","2",2,"high_1",5,4,3,5,5,3.6,2,4.8,0.1,0.25,1.1,1.5,0.5,-1.75,0.5,1.25,1.8
121650,"0",0,0,0,617,"control_n2_b1",3,"experiment","0","low","1",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,397,"control_n2_b1",4,"experiment","0","low","1",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,467,"control_n2_b1",5,"experiment","0","low","1",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,470,"control_n2_b1",6,"experiment","0","low","1",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,460,"control_n2_b1",7,"experiment","0","low","1",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,465,"control_n2_b1",8,"experiment","0","low","1",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,582,"control_n2_b1",9,"experiment","0","low","1",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,347,"control_n2_b1",10,"experiment","0","low","1",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,449,"control_n2_b1",11,"experiment","0","low","1",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,804,"control_n2_b1",12,"experiment","0","low","1",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,697,"control_n2_b1",13,"experiment","0","low","1",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,461,"control_n2_b1",14,"experiment","0","low","1",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,435,"control_n2_b1",15,"experiment","0","low","1",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",1,1,0,359,"control_n2_b1",16,"experiment","0","low","1",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,1180,"control_n2_b1",17,"experiment","0","low","1",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,479,"control_n2_b1",18,"experiment","0","low","1",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,421,"control_n2_b1",19,"experiment","0","low","1",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",1,1,0,634,"control_n2_b1",20,"experiment","0","low","1",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,462,"control_n2_b1",21,"experiment","0","low","1",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,468,"control_n2_b1",22,"experiment","0","low","1",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,409,"control_n2_b1",23,"experiment","0","low","1",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,445,"control_n2_b1",24,"experiment","0","low","1",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,466,"control_n2_b1",25,"experiment","0","low","1",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,614,"control_n2_b1",26,"experiment","0","low","1",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,410,"control_n2_b1",27,"experiment","0","low","1",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,559,"control_n2_b1",28,"experiment","0","low","1",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,564,"control_n2_b1",29,"experiment","0","low","1",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,393,"control_n2_b1",30,"experiment","0","low","1",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,397,"control_n2_b1",31,"experiment","0","low","1",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,547,"control_n2_b1",32,"experiment","0","low","1",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,446,"control_n2_b2",3,"experiment","0","low","2",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,418,"control_n2_b2",4,"experiment","0","low","2",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,423,"control_n2_b2",5,"experiment","0","low","2",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,459,"control_n2_b2",6,"experiment","0","low","2",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,417,"control_n2_b2",7,"experiment","0","low","2",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,790,"control_n2_b2",8,"experiment","0","low","2",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",1,1,0,777,"control_n2_b2",9,"experiment","0","low","2",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,591,"control_n2_b2",10,"experiment","0","low","2",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",1,1,0,516,"control_n2_b2",11,"experiment","0","low","2",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,776,"control_n2_b2",12,"experiment","0","low","2",0,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,508,"control_n2_b2",13,"experiment","0","low","2",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,545,"control_n2_b2",14,"experiment","0","low","2",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,454,"control_n2_b2",15,"experiment","0","low","2",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,412,"control_n2_b2",16,"experiment","0","low","2",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,560,"control_n2_b2",17,"experiment","0","low","2",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",1,1,0,437,"control_n2_b2",18,"experiment","0","low","2",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,889,"control_n2_b2",19,"experiment","0","low","2",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,511,"control_n2_b2",20,"experiment","0","low","2",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,468,"control_n2_b2",21,"experiment","0","low","2",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,425,"control_n2_b2",22,"experiment","0","low","2",1,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,429,"control_n2_b2",23,"experiment","0","low","2",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,498,"control_n2_b2",24,"experiment","0","low","2",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,439,"control_n2_b2",25,"experiment","0","low","2",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",1,1,0,460,"control_n2_b2",26,"experiment","0","low","2",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",1,1,0,736,"control_n2_b2",27,"experiment","0","low","2",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,741,"control_n2_b2",28,"experiment","0","low","2",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,346,"control_n2_b2",29,"experiment","0","low","2",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"1",0,0,0,479,"control_n2_b2",30,"experiment","0","low","2",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,483,"control_n2_b2",31,"experiment","0","low","2",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,502,"control_n2_b2",32,"experiment","0","low","2",2,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.25,-0.6,-0.9,-1,-0.25,1.25,0.25,-2.25,2.28571428571429
121650,"0",0,0,0,829,"control_n3_b1",3,"experiment","0","high","1",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,978,"control_n3_b1",4,"experiment","0","high","1",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,824,"control_n3_b1",5,"experiment","0","high","1",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,573,"control_n3_b1",6,"experiment","0","high","1",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,482,"control_n3_b1",7,"experiment","0","high","1",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,469,"control_n3_b1",8,"experiment","0","high","1",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,538,"control_n3_b1",9,"experiment","0","high","1",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,735,"control_n3_b1",10,"experiment","0","high","1",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",1,1,0,930,"control_n3_b1",11,"experiment","0","high","1",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,820,"control_n3_b1",12,"experiment","0","high","1",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,571,"control_n3_b1",13,"experiment","0","high","1",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,593,"control_n3_b1",14,"experiment","0","high","1",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,630,"control_n3_b1",15,"experiment","0","high","1",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",1,1,0,474,"control_n3_b1",16,"experiment","0","high","1",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,752,"control_n3_b1",17,"experiment","0","high","1",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,965,"control_n3_b1",18,"experiment","0","high","1",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,677,"control_n3_b1",19,"experiment","0","high","1",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,538,"control_n3_b1",20,"experiment","0","high","1",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,433,"control_n3_b1",21,"experiment","0","high","1",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",1,1,0,532,"control_n3_b1",22,"experiment","0","high","1",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,858,"control_n3_b1",23,"experiment","0","high","1",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,493,"control_n3_b1",24,"experiment","0","high","1",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",1,1,0,453,"control_n3_b1",25,"experiment","0","high","1",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,874,"control_n3_b1",26,"experiment","0","high","1",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",1,1,0,447,"control_n3_b1",27,"experiment","0","high","1",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,1124,"control_n3_b1",28,"experiment","0","high","1",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",1,1,0,582,"control_n3_b1",29,"experiment","0","high","1",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,877,"control_n3_b1",30,"experiment","0","high","1",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,1121,"control_n3_b1",31,"experiment","0","high","1",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",1,1,0,870,"control_n3_b1",32,"experiment","0","high","1",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,610,"control_n3_b2",3,"experiment","0","high","2",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,597,"control_n3_b2",4,"experiment","0","high","2",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,650,"control_n3_b2",5,"experiment","0","high","2",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,766,"control_n3_b2",6,"experiment","0","high","2",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,436,"control_n3_b2",7,"experiment","0","high","2",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,489,"control_n3_b2",8,"experiment","0","high","2",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,1020,"control_n3_b2",9,"experiment","0","high","2",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,418,"control_n3_b2",10,"experiment","0","high","2",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,580,"control_n3_b2",11,"experiment","0","high","2",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,426,"control_n3_b2",12,"experiment","0","high","2",0,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,544,"control_n3_b2",13,"experiment","0","high","2",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,468,"control_n3_b2",14,"experiment","0","high","2",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",1,1,0,537,"control_n3_b2",15,"experiment","0","high","2",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,830,"control_n3_b2",16,"experiment","0","high","2",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,387,"control_n3_b2",17,"experiment","0","high","2",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,755,"control_n3_b2",18,"experiment","0","high","2",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,460,"control_n3_b2",19,"experiment","0","high","2",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,768,"control_n3_b2",20,"experiment","0","high","2",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,485,"control_n3_b2",21,"experiment","0","high","2",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,442,"control_n3_b2",22,"experiment","0","high","2",1,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",1,1,0,301,"control_n3_b2",23,"experiment","0","high","2",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,1058,"control_n3_b2",24,"experiment","0","high","2",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",1,1,0,486,"control_n3_b2",25,"experiment","0","high","2",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",1,1,0,492,"control_n3_b2",26,"experiment","0","high","2",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,706,"control_n3_b2",27,"experiment","0","high","2",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,949,"control_n3_b2",28,"experiment","0","high","2",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,635,"control_n3_b2",29,"experiment","0","high","2",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"1",0,0,0,544,"control_n3_b2",30,"experiment","0","high","2",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,325,"control_n3_b2",31,"experiment","0","high","2",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",1,0,1,NA,"control_n3_b2",32,"experiment","0","high","2",2,"high_0",6,5,4,5,4,3.4,1.8,4.8,0.45,-0.2,0.1,1,-0.25,0.25,0.25,-0.25,1.88888888888889
121650,"0",0,0,0,468,"STRESS_2n_b1",3,"experiment","1","low","1",0,"low_1",6,5,3,4,5,2.6,2.4,5,-0.35,0.4,0.3,1,-0.25,-0.75,-0.75,0.75,1.08333333333333
121650,"1",1,1,0,731,"STRESS_2n_b1",4,"experiment","1","low","1",0,"low_1",6,5,3,4,5,2.6,2.4,5,-0.35,0.4,0.3,1,-0.25,-0.75,-0.75,0.75,1.08333333333333
