"ID","CL","Evaluation","block","trial_block","Errors","RT_Raw","cER","oER","Errors_cw","cER_cw","oER_cw","RT_cw","CL_evaluation","Mental","Temporal","Performance","Effort","Frustration","Eustress","Distress","NASA_TLX","Eustress_cw","Distress_cw","NASA_TLX_cw","Mental_cw","Temporal_cw","Performance_cw","Effort_cw","Frustration_cw","ratio"
69369,"high","0","2",1,1,0.8844,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.217635391288298,"high_0",4,4,3,4,5,2.8,2.6,4.4,-0.281,0.319,-0.047,-1.041,-0.517,-1.326,-1.029,1.029,1.07692307692308
695008,"high","0","2",1,6,0.7746,6,0,4.84399224806202,4.91182170542636,-0.0678294573643411,0.107835391288298,"high_0",5,6,2,6,6,1.6,3.8,5.8,-1.481,1.519,1.353,-0.041,1.483,-2.326,0.971,2.029,0.421052631578947
719844,"high","0","2",1,0,0.526,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.140764608711702,"high_0",5,6,2,5,3,2.8,2,5,-0.281,-0.281,0.553,-0.041,1.483,-2.326,-0.029,-0.971,1.4
727655,"high","0","2",1,2,0.6625,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,-0.00426460871170176,"high_0",5,2,2,5,4,1.6,2.8,4.4,-1.481,0.519,-0.047,-0.041,-2.517,-2.326,-0.029,0.029,0.571428571428572
729105,"high","0","2",1,1,1.1361,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.469335391288298,"high_0",6,6,5,6,5,4.6,1.4,5.2,1.519,-0.881,0.753,0.959,1.483,0.674,0.971,1.029,3.28571428571429
765713,"high","0","2",1,0,0.6409,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.0258646087117017,"high_0",7,5,5,6,1,4.4,1.2,4.4,1.319,-1.081,-0.047,1.959,0.483,0.674,0.971,-2.971,3.66666666666667
785962,"high","0","2",1,0,0.8134,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.146635391288298,"high_0",5,6,2,6,6,2.4,3.4,5.8,-0.681,1.119,1.353,-0.041,1.483,-2.326,0.971,2.029,0.705882352941177
792672,"high","0","2",1,2,0.7476,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,0.0808353912882983,"high_0",5,3,3,4,3,1.6,3,4,-1.481,0.719,-0.447,-0.041,-1.517,-1.326,-1.029,-0.971,0.533333333333333
837706,"high","0","2",1,3,0.6109,3,0,1.84399224806202,1.91182170542636,-0.0678294573643411,-0.0558646087117017,"high_0",6,6,3,5,5,2,2.6,5.4,-1.081,0.319,0.953,0.959,1.483,-1.326,-0.029,1.029,0.769230769230769
848371,"high","0","2",1,0,0.5506,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.116164608711702,"high_0",5,2,5,5,1,3.8,1.2,3.2,0.719,-1.081,-1.247,-0.041,-2.517,0.674,-0.029,-2.971,3.16666666666667
878863,"high","0","2",1,1,0.735,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.0682353912882983,"high_0",6,5,3,5,5,1.6,2.6,5.2,-1.481,0.319,0.753,0.959,0.483,-1.326,-0.029,1.029,0.615384615384615
894278,"high","0","2",1,2,0.6512,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,-0.0155646087117017,"high_0",6,5,4,5,5,3.2,3.4,5,0.119,1.119,0.553,0.959,0.483,-0.326,-0.029,1.029,0.941176470588235
905693,"high","0","2",1,1,0.7611,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.0943353912882983,"high_0",5,6,2,5,3,1.8,4,5,-1.281,1.719,0.553,-0.041,1.483,-2.326,-0.029,-0.971,0.45
908702,"high","0","2",1,1,1.3444,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.677635391288298,"high_0",6,5,2,5,5,2.4,3.2,5.4,-0.681,0.919,0.953,0.959,0.483,-2.326,-0.029,1.029,0.75
93756,"high","0","2",1,4,0.4596,4,0,2.84399224806202,2.91182170542636,-0.0678294573643411,-0.207164608711702,"high_0",6,4,2,6,5,3,3.2,5.4,-0.081,0.919,0.953,0.959,-0.517,-2.326,0.971,1.029,0.9375
957176,"high","0","2",1,0,0.8948,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.228035391288298,"high_0",5,6,3,6,5,2.2,2.6,5.4,-0.881,0.319,0.953,-0.041,1.483,-1.326,0.971,1.029,0.846153846153846
977604,"high","0","2",1,5,0.844444444444444,4,1,3.84399224806202,2.91182170542636,0.932170542635659,0.177679835732743,"high_0",5,6,1,6,5,2.2,3,5.8,-0.881,0.719,1.353,-0.041,1.483,-3.326,0.971,1.029,0.733333333333333
990692,"high","0","2",1,2,0.7396,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,0.0728353912882983,"high_0",6,6,4,6,4,3.6,1.6,5.2,0.519,-0.681,0.753,0.959,1.483,-0.326,0.971,0.029,2.25
7410,"low","0","2",1,1,0.6839,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.0171353912882982,"low_0",3,3,4,3,2,3,1,3,-0.081,-1.281,-1.447,-2.041,-1.517,-0.326,-2.029,-1.971,3
17709,"low","0","2",1,0,0.4201,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.246664608711702,"low_0",5,3,5,4,2,4,1,3.4,0.919,-1.281,-1.047,-0.041,-1.517,0.674,-1.029,-1.971,4
17824,"low","0","2",1,1,0.6114,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.0553646087117018,"low_0",4,5,3,7,5,3.8,2.6,5.2,0.719,0.319,0.753,-1.041,0.483,-1.326,1.971,1.029,1.46153846153846
40122,"low","0","2",1,3,0.5182,3,0,1.84399224806202,1.91182170542636,-0.0678294573643411,-0.148564608711702,"low_0",4,3,2,3,5,2.8,2.8,4.2,-0.281,0.519,-0.247,-1.041,-1.517,-2.326,-2.029,1.029,1
40710,"low","0","2",1,0,0.4726,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.194164608711702,"low_0",5,5,6,2,4,3.8,2.6,3.6,0.719,0.319,-0.847,-0.041,0.483,1.674,-3.029,0.029,1.46153846153846
47751,"low","0","2",1,1,0.4814,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.185364608711702,"low_0",5,5,4,5,1,3.4,1,4,0.319,-1.281,-0.447,-0.041,0.483,-0.326,-0.029,-2.971,3.4
82208,"low","0","2",1,1,0.7851,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.118335391288298,"low_0",5,5,4,5,5,3.2,2,4.8,0.119,-0.281,0.353,-0.041,0.483,-0.326,-0.029,1.029,1.6
94065,"low","0","2",1,0,0.7525,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.0857353912882982,"low_0",4,3,6,4,3,2.8,2.6,3.2,-0.281,0.319,-1.247,-1.041,-1.517,1.674,-1.029,-0.971,1.07692307692308
95172,"low","0","2",1,0,0.5573,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.109464608711702,"low_0",3,3,6,4,3,3.6,1.4,3,0.519,-0.881,-1.447,-2.041,-1.517,1.674,-1.029,-0.971,2.57142857142857
121650,"low","0","2",1,1,0.5209,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.145864608711702,"low_0",4,5,5,5,2,3.2,1.4,3.8,0.119,-0.881,-0.647,-1.041,0.483,0.674,-0.029,-1.971,2.28571428571429
153432,"low","0","2",1,1,0.4044,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.262364608711702,"low_0",6,3,5,5,5,3.8,3.6,4.4,0.719,1.319,-0.047,0.959,-1.517,0.674,-0.029,1.029,1.05555555555556
179038,"low","0","2",1,0,0.7981,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.131335391288298,"low_0",5,6,6,5,5,2.6,1.8,4.6,-0.481,-0.481,0.153,-0.041,1.483,1.674,-0.029,1.029,1.44444444444444
234510,"low","0","2",1,1,0.8501,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.183335391288298,"low_0",4,5,6,4,2,4,1.8,3.4,0.919,-0.481,-1.047,-1.041,0.483,1.674,-1.029,-1.971,2.22222222222222
236546,"low","0","2",1,1,0.5336,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.133164608711702,"low_0",5,4,6,5,3,4,1.8,3.8,0.919,-0.481,-0.647,-0.041,-0.517,1.674,-0.029,-0.971,2.22222222222222
246614,"low","0","2",1,0,0.6053,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.0614646087117018,"low_0",5,5,3,5,4,2.6,1.8,4.8,-0.481,-0.481,0.353,-0.041,0.483,-1.326,-0.029,0.029,1.44444444444444
336869,"low","0","2",1,0,0.3721,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.294664608711702,"low_0",5,4,7,6,2,2.8,1.6,3.6,-0.281,-0.681,-0.847,-0.041,-0.517,2.674,0.971,-1.971,1.75
380897,"low","0","2",1,2,0.6446,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,-0.0221646087117018,"low_0",4,3,6,3,2,4.2,2.2,2.8,1.119,-0.081,-1.647,-1.041,-1.517,1.674,-2.029,-1.971,1.90909090909091
425829,"low","0","2",1,0,0.6149,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.0518646087117017,"low_0",6,2,7,5,1,2.6,1,3,-0.481,-1.281,-1.447,0.959,-2.517,2.674,-0.029,-2.971,2.6
440557,"low","0","2",1,0,0.5039,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.162864608711702,"low_0",4,5,6,3,2,4.8,1,3.2,1.719,-1.281,-1.247,-1.041,0.483,1.674,-2.029,-1.971,4.8
465464,"low","0","2",1,0,0.4628,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.203964608711702,"low_0",4,5,7,6,1,3.8,1.2,3.4,0.719,-1.081,-1.047,-1.041,0.483,2.674,0.971,-2.971,3.16666666666667
491926,"low","0","2",1,0,0.4547,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.212064608711702,"low_0",4,5,5,4,2,2.2,1.4,3.6,-0.881,-0.881,-0.847,-1.041,0.483,0.674,-1.029,-1.971,1.57142857142857
511327,"low","0","2",1,0,0.664,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.0027646087117017,"low_0",5,4,5,6,5,2,1.6,4.6,-1.081,-0.681,0.153,-0.041,-0.517,0.674,0.971,1.029,1.25
588210,"low","0","2",1,0,0.4318,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.234964608711702,"low_0",5,2,6,5,2,4.4,1.6,3.2,1.319,-0.681,-1.247,-0.041,-2.517,1.674,-0.029,-1.971,2.75
620017,"low","0","2",1,1,0.6976,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.0308353912882983,"low_0",3,2,6,3,1,2.8,1.2,2.2,-0.281,-1.081,-2.247,-2.041,-2.517,1.674,-2.029,-2.971,2.33333333333333
648090,"low","0","2",1,0,0.5534,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.113364608711702,"low_0",2,6,6,2,2,4,2.4,2.8,0.919,0.119,-1.647,-3.041,1.483,1.674,-3.029,-1.971,1.66666666666667
69369,"low","0","2",1,0,0.8705,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.203735391288298,"low_0",4,3,5,3,4,3.4,2.2,3.4,0.319,-0.081,-1.047,-1.041,-1.517,0.674,-2.029,0.029,1.54545454545455
695008,"low","0","2",1,1,0.5393,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.127464608711702,"low_0",5,5,5,4,5,2.6,2.6,4.4,-0.481,0.319,-0.047,-0.041,0.483,0.674,-1.029,1.029,1
719844,"low","0","2",1,0,0.3777,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.289064608711702,"low_0",3,4,3,4,5,3.4,1.8,4.2,0.319,-0.481,-0.247,-2.041,-0.517,-1.326,-1.029,1.029,1.88888888888889
727655,"low","0","2",1,0,0.4478,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.218964608711702,"low_0",4,2,5,5,4,3.4,1.4,3.6,0.319,-0.881,-0.847,-1.041,-2.517,0.674,-0.029,0.029,2.42857142857143
729105,"low","0","2",1,0,0.8215,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.154735391288298,"low_0",5,4,7,4,2,5,1,3.2,1.919,-1.281,-1.247,-0.041,-0.517,2.674,-1.029,-1.971,5
765713,"low","0","2",1,2,0.5256,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,-0.141164608711702,"low_0",5,7,5,6,3,4.2,1.4,4.8,1.119,-0.881,0.353,-0.041,2.483,0.674,0.971,-0.971,3
785962,"low","0","2",1,0,0.6782,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.0114353912882983,"low_0",4,5,5,4,3,3.2,1.8,3.8,0.119,-0.481,-0.647,-1.041,0.483,0.674,-1.029,-0.971,1.77777777777778
792672,"low","0","2",1,1,0.8122,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.145435391288298,"low_0",3,3,6,3,1,1.6,1.2,2.4,-1.481,-1.081,-2.047,-2.041,-1.517,1.674,-2.029,-2.971,1.33333333333333
837706,"low","0","2",1,3,0.5856,3,0,1.84399224806202,1.91182170542636,-0.0678294573643411,-0.0811646087117017,"low_0",4,5,5,4,2,4,2.2,3.6,0.919,-0.081,-0.847,-1.041,0.483,0.674,-1.029,-1.971,1.81818181818182
848371,"low","0","2",1,1,0.4132,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.253564608711702,"low_0",5,3,5,6,1,3.8,1.2,3.6,0.719,-1.081,-0.847,-0.041,-1.517,0.674,0.971,-2.971,3.16666666666667
878863,"low","0","2",1,1,0.6104,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.0563646087117017,"low_0",5,5,3,3,6,1.4,2.8,4.8,-1.681,0.519,0.353,-0.041,0.483,-1.326,-2.029,2.029,0.5
894278,"low","0","2",1,1,0.4994,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.167364608711702,"low_0",4,4,5,4,4,3.2,2.4,3.8,0.119,0.119,-0.647,-1.041,-0.517,0.674,-1.029,0.029,1.33333333333333
905693,"low","0","2",1,0,0.609,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.0577646087117017,"low_0",4,3,2,4,5,1.4,3.6,4.4,-1.681,1.319,-0.047,-1.041,-1.517,-2.326,-1.029,1.029,0.388888888888889
908702,"low","0","2",1,0,0.7085,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.0417353912882983,"low_0",4,4,6,4,2,4.4,2.2,3.2,1.319,-0.081,-1.247,-1.041,-0.517,1.674,-1.029,-1.971,2
93756,"low","0","2",1,0,0.4444,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.222364608711702,"low_0",6,5,5,6,3,3.8,1.6,4.6,0.719,-0.681,0.153,0.959,0.483,0.674,0.971,-0.971,2.375
957176,"low","0","2",1,0,0.6832,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.0164353912882983,"low_0",3,4,6,3,3,4,1.2,3,0.919,-1.081,-1.447,-2.041,-0.517,1.674,-2.029,-0.971,3.33333333333333
977604,"low","0","2",1,1,0.5535,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.113264608711702,"low_0",5,5,4,5,5,2.6,2.8,4.8,-0.481,0.519,0.353,-0.041,0.483,-0.326,-0.029,1.029,0.928571428571429
990692,"low","0","2",1,2,0.6792,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,0.0124353912882983,"low_0",6,5,6,5,4,3.8,1.4,4.4,0.719,-0.881,-0.047,0.959,0.483,1.674,-0.029,0.029,2.71428571428571
7410,"high","1","2",1,3,0.8589,3,0,1.84399224806202,1.91182170542636,-0.0678294573643411,0.192135391288298,"high_1",3,2,4,4,2,3.4,1.2,3,0.319,-1.081,-1.447,-2.041,-2.517,-0.326,-1.029,-1.971,2.83333333333333
17709,"high","1","2",1,2,0.6556,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,-0.0111646087117018,"high_1",7,6,4,7,5,2.6,3.2,5.8,-0.481,0.919,1.353,1.959,1.483,-0.326,1.971,1.029,0.8125
17824,"high","1","2",1,1,0.6146,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.0521646087117017,"high_1",5,4,4,6,4,4,1.8,4.6,0.919,-0.481,0.153,-0.041,-0.517,-0.326,0.971,0.029,2.22222222222222
40122,"high","1","2",1,1,0.7713,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.104535391288298,"high_1",5,5,3,5,6,3.2,2.8,5.2,0.119,0.519,0.753,-0.041,0.483,-1.326,-0.029,2.029,1.14285714285714
40710,"high","1","2",1,1,0.5156,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.151164608711702,"high_1",5,5,6,5,3,4.4,2,4,1.319,-0.281,-0.447,-0.041,0.483,1.674,-0.029,-0.971,2.2
47751,"high","1","2",1,7,0.699,2,5,5.84399224806202,0.911821705426357,4.93217054263566,0.0322353912882982,"high_1",6,6,4,6,3,3.2,1.2,5,0.119,-1.081,0.553,0.959,1.483,-0.326,0.971,-0.971,2.66666666666667
82208,"high","1","2",1,3,0.954666666666667,2,1,1.84399224806202,0.911821705426357,0.932170542635659,0.287902057954965,"high_1",7,5,3,6,6,3.4,3,5.8,0.319,0.719,1.353,1.959,0.483,-1.326,0.971,2.029,1.13333333333333
94065,"high","1","2",1,3,0.969,3,0,1.84399224806202,1.91182170542636,-0.0678294573643411,0.302235391288298,"high_1",4,5,3,4,5,2,3.4,4.6,-1.081,1.119,0.153,-1.041,0.483,-1.326,-1.029,1.029,0.588235294117647
95172,"high","1","2",1,1,0.6282,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.0385646087117018,"high_1",5,4,3,5,5,3.6,2,4.8,0.519,-0.281,0.353,-0.041,-0.517,-1.326,-0.029,1.029,1.8
121650,"high","1","2",1,1,0.8377,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.170935391288298,"high_1",4,6,3,5,6,2.6,2.4,5.2,-0.481,0.119,0.753,-1.041,1.483,-1.326,-0.029,2.029,1.08333333333333
153432,"high","1","2",1,2,0.445,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,-0.221764608711702,"high_1",6,4,6,6,5,4.4,2.4,4.6,1.319,0.119,0.153,0.959,-0.517,1.674,0.971,1.029,1.83333333333333
179038,"high","1","2",1,2,0.9236,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,0.256835391288298,"high_1",7,6,5,6,6,3,2.8,5.6,-0.081,0.519,1.153,1.959,1.483,0.674,0.971,2.029,1.07142857142857
234510,"high","1","2",1,2,0.661,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,-0.0057646087117017,"high_1",5,6,5,5,5,3.6,2.6,4.8,0.519,0.319,0.353,-0.041,1.483,0.674,-0.029,1.029,1.38461538461538
236546,"high","1","2",1,1,0.5412,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.125564608711702,"high_1",6,5,5,6,5,3.4,1.6,5,0.319,-0.681,0.553,0.959,0.483,0.674,0.971,1.029,2.125
246614,"high","1","2",1,0,0.6489,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.0178646087117017,"high_1",6,4,4,6,5,3,2,5,-0.081,-0.281,0.553,0.959,-0.517,-0.326,0.971,1.029,1.5
336869,"high","1","2",1,0,0.4689,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.197864608711702,"high_1",6,4,6,6,2,2.8,1.2,4,-0.281,-1.081,-0.447,0.959,-0.517,1.674,0.971,-1.971,2.33333333333333
380897,"high","1","2",1,1,0.5351,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.131664608711702,"high_1",6,5,6,6,6,5,3.2,5,1.919,0.919,0.553,0.959,0.483,1.674,0.971,2.029,1.5625
425829,"high","1","2",1,0,0.7323,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.0655353912882982,"high_1",6,6,5,6,2,2.6,1.4,4.6,-0.481,-0.881,0.153,0.959,1.483,0.674,0.971,-1.971,1.85714285714286
440557,"high","1","2",1,3,0.5913,3,0,1.84399224806202,1.91182170542636,-0.0678294573643411,-0.0754646087117017,"high_1",5,5,2,3,4,2.8,2.2,4.6,-0.281,-0.081,0.153,-0.041,0.483,-2.326,-2.029,0.029,1.27272727272727
465464,"high","1","2",1,1,0.5887,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.0780646087117017,"high_1",6,5,5,7,2,3.6,1.6,4.6,0.519,-0.681,0.153,0.959,0.483,0.674,1.971,-1.971,2.25
491926,"high","1","2",1,3,0.5774,3,0,1.84399224806202,1.91182170542636,-0.0678294573643411,-0.0893646087117017,"high_1",5,6,2,7,2,1.8,1.8,5.2,-1.281,-0.481,0.753,-0.041,1.483,-2.326,1.971,-1.971,1
511327,"high","1","2",1,1,0.5427,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,-0.124064608711702,"high_1",5,3,4,4,2,1.2,1.2,3.6,-1.881,-1.081,-0.847,-0.041,-1.517,-0.326,-1.029,-1.971,1
588210,"high","1","2",1,3,0.6812,3,0,1.84399224806202,1.91182170542636,-0.0678294573643411,0.0144353912882983,"high_1",7,5,3,4,5,3.4,1.8,5.2,0.319,-0.481,0.753,1.959,0.483,-1.326,-1.029,1.029,1.88888888888889
620017,"high","1","2",1,0,0.744,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.0772353912882983,"high_1",5,5,3,4,6,3.8,3.8,5,0.719,1.519,0.553,-0.041,0.483,-1.326,-1.029,2.029,1
648090,"high","1","2",1,4,0.6776,4,0,2.84399224806202,2.91182170542636,-0.0678294573643411,0.0108353912882982,"high_1",6,6,3,6,6,2.4,4,5.8,-0.681,1.719,1.353,0.959,1.483,-1.326,0.971,2.029,0.6
69369,"high","1","2",1,4,0.9306,4,0,2.84399224806202,2.91182170542636,-0.0678294573643411,0.263835391288298,"high_1",5,3,2,5,5,2.2,3,4.8,-0.881,0.719,0.353,-0.041,-1.517,-2.326,-0.029,1.029,0.733333333333333
695008,"high","1","2",1,0,0.5119,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.154864608711702,"high_1",5,5,6,5,5,2.6,3.6,4.4,-0.481,1.319,-0.047,-0.041,0.483,1.674,-0.029,1.029,0.722222222222222
719844,"high","1","2",1,2,0.4807,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,-0.186064608711702,"high_1",5,6,4,5,3,3.4,2.2,4.6,0.319,-0.081,0.153,-0.041,1.483,-0.326,-0.029,-0.971,1.54545454545455
727655,"high","1","2",1,3,0.6661,3,0,1.84399224806202,1.91182170542636,-0.0678294573643411,-0.000664608711701709,"high_1",5,4,3,5,5,1.4,2.6,4.8,-1.681,0.319,0.353,-0.041,-0.517,-1.326,-0.029,1.029,0.538461538461538
729105,"high","1","2",1,1,1.2135,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.546735391288298,"high_1",7,5,6,7,6,4.2,2.2,5.4,1.119,-0.081,0.953,1.959,0.483,1.674,1.971,2.029,1.90909090909091
765713,"high","1","2",1,0,0.7114,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.0446353912882983,"high_1",7,7,7,7,2,4.8,1.6,4.8,1.719,-0.681,0.353,1.959,2.483,2.674,1.971,-1.971,3
785962,"high","1","2",1,2,0.8114,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,0.144635391288298,"high_1",6,6,2,6,7,2.2,4.2,6.2,-0.881,1.919,1.753,0.959,1.483,-2.326,0.971,3.029,0.523809523809524
792672,"high","1","2",1,3,0.6468,3,0,1.84399224806202,1.91182170542636,-0.0678294573643411,-0.0199646087117017,"high_1",4,2,2,6,2,2.8,2,4,-0.281,-0.281,-0.447,-1.041,-2.517,-2.326,0.971,-1.971,1.4
837706,"high","1","2",1,5,0.6304,5,0,3.84399224806202,3.91182170542636,-0.0678294573643411,-0.0363646087117018,"high_1",6,6,2,6,7,1.2,4.4,6.2,-1.881,2.119,1.753,0.959,1.483,-2.326,0.971,3.029,0.272727272727273
848371,"high","1","2",1,0,0.4469,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.219864608711702,"high_1",5,3,6,6,1,4,1,3.4,0.919,-1.281,-1.047,-0.041,-1.517,1.674,0.971,-2.971,4
878863,"high","1","2",1,2,0.8854,2,0,0.843992248062015,0.911821705426357,-0.0678294573643411,0.218635391288298,"high_1",6,5,2,4,6,1.8,3.2,5.4,-1.281,0.919,0.953,0.959,0.483,-2.326,-1.029,2.029,0.5625
894278,"high","1","2",1,0,0.5631,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.103664608711702,"high_1",6,5,3,5,5,2.6,3,5.2,-0.481,0.719,0.753,0.959,0.483,-1.326,-0.029,1.029,0.866666666666667
905693,"high","1","2",1,1,0.7483,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.0815353912882982,"high_1",6,5,1,5,7,1.2,4,6,-1.881,1.719,1.553,0.959,0.483,-3.326,-0.029,3.029,0.3
908702,"high","1","2",1,0,1.0026,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,0.335835391288298,"high_1",6,6,2,6,6,2,3.6,6,-1.081,1.319,1.553,0.959,1.483,-2.326,0.971,2.029,0.555555555555556
93756,"high","1","2",1,5,0.4584,5,0,3.84399224806202,3.91182170542636,-0.0678294573643411,-0.208364608711702,"high_1",6,6,2,6,6,2.4,4.2,6,-0.681,1.919,1.553,0.959,1.483,-2.326,0.971,2.029,0.571428571428571
957176,"high","1","2",1,1,0.8665,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.199735391288298,"high_1",6,5,4,5,6,2.2,4,5.2,-0.881,1.719,0.753,0.959,0.483,-0.326,-0.029,2.029,0.55
977604,"high","1","2",1,3,0.7115,3,0,1.84399224806202,1.91182170542636,-0.0678294573643411,0.0447353912882983,"high_1",7,6,1,7,7,2.2,4.2,6.8,-0.881,1.919,2.353,1.959,1.483,-3.326,1.971,3.029,0.523809523809524
990692,"high","1","2",1,0,0.6334,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.0333646087117018,"high_1",6,5,5,6,3,4.2,1.8,4.6,1.119,-0.481,0.153,0.959,0.483,0.674,0.971,-0.971,2.33333333333333
7410,"low","1","2",1,0,0.53,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.136764608711702,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.319,-1.081,-1.647,-2.041,-2.517,-0.326,-2.029,-1.971,2.83333333333333
17709,"low","1","2",1,0,0.4223,0,0,-1.15600775193798,-1.08817829457364,-0.0678294573643411,-0.244464608711702,"low_1",6,4,6,5,5,4,1.8,4.4,0.919,-0.481,-0.047,0.959,-0.517,1.674,-0.029,1.029,2.22222222222222
17824,"low","1","2",1,1,0.7074,1,0,-0.156007751937985,-0.0881782945736433,-0.0678294573643411,0.0406353912882983,"low_1",6,5,4,6,5,3.6,2.6,5.2,0.519,0.319,0.753,0.959,0.483,-0.326,0.971,1.029,1.38461538461538
40122,"low","1","2",1,3,0.446111111111111,2,1,1.84399224806202,0.911821705426357,0.932170542635659,-0.220653497600591,"low_1",3,3,5,5,5,3.2,3,3.8,0.119,0.719,-0.647,-2.041,-1.517,0.674,-0.029,1.029,1.06666666666667
